"","pkg.name","fun.name","arg.types","arg.names"
"6026","torch","cpp_torch_namespace__triangular_solve_helper_self_Tensor_A_Tensor_upper_bool_transpose_bool_unitriangular_bool","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""bool "", ""bool "", ""bool "")","c("" self"", "" A"", "" upper"", "" transpose"", "" unitriangular"")"
"6027","torch","cpp_torch_namespace_symeig_out_e_Tensor_V_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""bool "", ""bool "")","c("" e"", "" V"", "" self"", "" eigenvectors"", "" upper"")"
"6028","torch","cpp_torch_namespace_symeig_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""bool "", ""bool "")","c("" self"", "" eigenvectors"", "" upper"")"
"6029","torch","cpp_torch_namespace__symeig_helper_self_Tensor_eigenvectors_bool_upper_bool","c(""XPtr<XPtrTorchTensor> "", ""bool "", ""bool "")","c("" self"", "" eigenvectors"", "" upper"")"
"6030","torch","cpp_torch_namespace_eig_out_e_Tensor_v_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""bool "")","c("" e"", "" v"", "" self"", "" eigenvectors"")"
"6031","torch","cpp_torch_namespace_eig_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""bool "")","c("" self"", "" eigenvectors"")"
"6032","torch","cpp_torch_namespace_svd_out_U_Tensor_S_Tensor_V_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""bool "", ""bool "")","c("" U"", "" S"", "" V"", "" self"", "" some"", "" compute_uv"")"
"6033","torch","cpp_torch_namespace_svd_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""bool "", ""bool "")","c("" self"", "" some"", "" compute_uv"")"
"6034","torch","cpp_torch_namespace__svd_helper_self_Tensor_some_bool_compute_uv_bool","c(""XPtr<XPtrTorchTensor> "", ""bool "", ""bool "")","c("" self"", "" some"", "" compute_uv"")"
"6035","torch","cpp_torch_namespace_cholesky_out_out_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""bool "")","c("" out"", "" self"", "" upper"")"
"6036","torch","cpp_torch_namespace_cholesky_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""bool "")","c("" self"", "" upper"")"
"6037","torch","cpp_torch_namespace__cholesky_helper_self_Tensor_upper_bool","c(""XPtr<XPtrTorchTensor> "", ""bool "")","c("" self"", "" upper"")"
"6038","torch","cpp_torch_namespace_cholesky_solve_out_out_Tensor_self_Tensor_input2_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""bool "")","c("" out"", "" self"", "" input2"", "" upper"")"
"6039","torch","cpp_torch_namespace_cholesky_solve_self_Tensor_input2_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""bool "")","c("" self"", "" input2"", "" upper"")"
"6040","torch","cpp_torch_namespace__cholesky_solve_helper_self_Tensor_A_Tensor_upper_bool","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""bool "")","c("" self"", "" A"", "" upper"")"
"6041","torch","cpp_torch_namespace_solve_self_Tensor_A_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" A"")"
"6042","torch","cpp_torch_namespace_solve_out_solution_Tensor_lu_Tensor_self_Tensor_A_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" solution"", "" lu"", "" self"", "" A"")"
"6043","torch","cpp_torch_namespace__solve_helper_self_Tensor_A_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" A"")"
"6044","torch","cpp_torch_namespace_cholesky_inverse_out_out_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""bool "")","c("" out"", "" self"", "" upper"")"
"6045","torch","cpp_torch_namespace_cholesky_inverse_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""bool "")","c("" self"", "" upper"")"
"6046","torch","cpp_torch_namespace_qr_out_Q_Tensor_R_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""bool "")","c("" Q"", "" R"", "" self"", "" some"")"
"6047","torch","cpp_torch_namespace_qr_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""bool "")","c("" self"", "" some"")"
"6048","torch","cpp_torch_namespace__qr_helper_self_Tensor_some_bool","c(""XPtr<XPtrTorchTensor> "", ""bool "")","c("" self"", "" some"")"
"6049","torch","cpp_torch_namespace_geqrf_out_a_Tensor_tau_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" a"", "" tau"", "" self"")"
"6050","torch","cpp_torch_namespace_geqrf_self_Tensor","XPtr<XPtrTorchTensor> "," self"
"6051","torch","cpp_torch_namespace_orgqr_out_out_Tensor_self_Tensor_input2_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" input2"")"
"6052","torch","cpp_torch_namespace_orgqr_self_Tensor_input2_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" input2"")"
"6053","torch","cpp_torch_namespace_ormqr_out_out_Tensor_self_Tensor_input2_Tensor_input3_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""bool "", ""bool "")","c("" out"", "" self"", "" input2"", "" input3"", "" left"", "" transpose"")"
"6054","torch","cpp_torch_namespace_ormqr_self_Tensor_input2_Tensor_input3_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""bool "", ""bool "")","c("" self"", "" input2"", "" input3"", "" left"", "" transpose"")"
"6055","torch","cpp_torch_namespace__lu_with_info_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""bool "", ""bool "")","c("" self"", "" pivot"", "" check_errors"")"
"6056","torch","cpp_torch_namespace_lu_solve_out_out_Tensor_self_Tensor_LU_data_Tensor_LU_pivots_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" LU_data"", "" LU_pivots"")"
"6057","torch","cpp_torch_namespace_lu_solve_self_Tensor_LU_data_Tensor_LU_pivots_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" LU_data"", "" LU_pivots"")"
"6058","torch","cpp_torch_namespace__lu_solve_helper_self_Tensor_LU_data_Tensor_LU_pivots_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" LU_data"", "" LU_pivots"")"
"6059","torch","cpp_torch_namespace_multinomial_out_out_Tensor_self_Tensor_num_samples_int64_t","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""bool "", ""XPtr<XPtrTorch> "")","c("" out"", "" self"", "" num_samples"", "" replacement"", "" generator"")"
"6060","torch","cpp_torch_namespace_multinomial_self_Tensor_num_samples_int64_t","c(""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""bool "", ""XPtr<XPtrTorch> "")","c("" self"", "" num_samples"", "" replacement"", "" generator"")"
"6061","torch","cpp_torch_namespace__multinomial_alias_setup_probs_Tensor","XPtr<XPtrTorchTensor> "," probs"
"6062","torch","cpp_torch_namespace__multinomial_alias_draw_J_Tensor_q_Tensor_num_samples_int64_t","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""XPtr<XPtrTorch> "")","c("" J"", "" q"", "" num_samples"", "" generator"")"
"6063","torch","cpp_torch_namespace_lgamma_out_out_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"")"
"6064","torch","cpp_torch_namespace_lgamma_self_Tensor","XPtr<XPtrTorchTensor> "," self"
"6065","torch","cpp_torch_namespace_digamma_out_out_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"")"
"6066","torch","cpp_torch_namespace_digamma_self_Tensor","XPtr<XPtrTorchTensor> "," self"
"6067","torch","cpp_torch_namespace_polygamma_out_out_Tensor_n_int64_t_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" n"", "" self"")"
"6068","torch","cpp_torch_namespace_erfinv_self_Tensor","XPtr<XPtrTorchTensor> "," self"
"6069","torch","cpp_torch_namespace_erfinv_out_out_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"")"
"6070","torch","cpp_torch_namespace_i0_self_Tensor","XPtr<XPtrTorchTensor> "," self"
"6071","torch","cpp_torch_namespace_i0__self_Tensor","XPtr<XPtrTorchTensor> "," self"
"6072","torch","cpp_torch_namespace_i0_out_out_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"")"
"6073","torch","cpp_torch_namespace_sign_self_Tensor","XPtr<XPtrTorchTensor> "," self"
"6074","torch","cpp_torch_namespace_sign_out_out_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"")"
"6075","torch","cpp_torch_namespace_signbit_self_Tensor","XPtr<XPtrTorchTensor> "," self"
"6076","torch","cpp_torch_namespace_signbit_out_out_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"")"
"6077","torch","cpp_torch_namespace_dist_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"", "" p"")"
"6078","torch","cpp_torch_namespace_atan2_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"6079","torch","cpp_torch_namespace_atan2_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"6080","torch","cpp_torch_namespace_lerp_out_out_Tensor_self_Tensor_end_Tensor_weight_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" end"", "" weight"")"
"6081","torch","cpp_torch_namespace_lerp_out_out_Tensor_self_Tensor_end_Tensor_weight_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" end"", "" weight"")"
"6082","torch","cpp_torch_namespace_lerp_self_Tensor_end_Tensor_weight_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" end"", "" weight"")"
"6083","torch","cpp_torch_namespace_lerp_self_Tensor_end_Tensor_weight_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" end"", "" weight"")"
"6084","torch","cpp_torch_namespace_histc_out_out_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchScalar> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" bins"", "" min"", "" max"")"
"6085","torch","cpp_torch_namespace_histc_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchScalar> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" bins"", "" min"", "" max"")"
"6086","torch","cpp_torch_namespace_fmod_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"6087","torch","cpp_torch_namespace_fmod_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"6088","torch","cpp_torch_namespace_fmod_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"6089","torch","cpp_torch_namespace_fmod_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"6090","torch","cpp_torch_namespace_hypot_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"6091","torch","cpp_torch_namespace_hypot_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"6092","torch","cpp_torch_namespace_nextafter_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"6093","torch","cpp_torch_namespace_nextafter_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"6094","torch","cpp_torch_namespace_remainder_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"6095","torch","cpp_torch_namespace_remainder_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"6096","torch","cpp_torch_namespace_remainder_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"6097","torch","cpp_torch_namespace_remainder_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"6098","torch","cpp_torch_namespace_min_self_Tensor","XPtr<XPtrTorchTensor> "," self"
"6099","torch","cpp_torch_namespace_max_self_Tensor","XPtr<XPtrTorchTensor> "," self"
"6100","torch","cpp_torch_namespace_maximum_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"6101","torch","cpp_torch_namespace_maximum_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"6102","torch","cpp_torch_namespace_max_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"6103","torch","cpp_torch_namespace_max_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"6104","torch","cpp_torch_namespace_minimum_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"6105","torch","cpp_torch_namespace_minimum_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"6106","torch","cpp_torch_namespace_min_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"6107","torch","cpp_torch_namespace_min_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"6108","torch","cpp_torch_namespace_median_self_Tensor","XPtr<XPtrTorchTensor> "," self"
"6109","torch","cpp_torch_namespace_quantile_out_out_Tensor_self_Tensor_q_double","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""double "", ""nullable<int64_t> "", ""bool "")","c("" out"", "" self"", "" q"", "" dim"", "" keepdim"")"
"6110","torch","cpp_torch_namespace_quantile_self_Tensor_q_double","c(""XPtr<XPtrTorchTensor> "", ""double "", ""nullable<int64_t> "", ""bool "")","c("" self"", "" q"", "" dim"", "" keepdim"")"
"6111","torch","cpp_torch_namespace_quantile_out_out_Tensor_self_Tensor_q_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""bool "")","c("" out"", "" self"", "" q"", "" dim"", "" keepdim"")"
"6112","torch","cpp_torch_namespace_quantile_self_Tensor_q_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""bool "")","c("" self"", "" q"", "" dim"", "" keepdim"")"
"6113","torch","cpp_torch_namespace_nanquantile_out_out_Tensor_self_Tensor_q_double","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""double "", ""nullable<int64_t> "", ""bool "")","c("" out"", "" self"", "" q"", "" dim"", "" keepdim"")"
"6114","torch","cpp_torch_namespace_nanquantile_self_Tensor_q_double","c(""XPtr<XPtrTorchTensor> "", ""double "", ""nullable<int64_t> "", ""bool "")","c("" self"", "" q"", "" dim"", "" keepdim"")"
"6115","torch","cpp_torch_namespace_nanquantile_out_out_Tensor_self_Tensor_q_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""bool "")","c("" out"", "" self"", "" q"", "" dim"", "" keepdim"")"
"6116","torch","cpp_torch_namespace_nanquantile_self_Tensor_q_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""bool "")","c("" self"", "" q"", "" dim"", "" keepdim"")"
"6117","torch","cpp_torch_namespace_sort_out_values_Tensor_indices_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""bool "")","c("" values"", "" indices"", "" self"", "" dim"", "" descending"")"
"6118","torch","cpp_torch_namespace_sort_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""bool "")","c("" self"", "" dim"", "" descending"")"
"6119","torch","cpp_torch_namespace_sort_out_values_Tensor_indices_Tensor_self_Tensor_dim_Dimname","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchDimname> "", ""bool "")","c("" values"", "" indices"", "" self"", "" dim"", "" descending"")"
"6120","torch","cpp_torch_namespace_sort_self_Tensor_dim_Dimname","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchDimname> "", ""bool "")","c("" self"", "" dim"", "" descending"")"
"6121","torch","cpp_torch_namespace_argsort_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""bool "")","c("" self"", "" dim"", "" descending"")"
"6122","torch","cpp_torch_namespace_argsort_self_Tensor_dim_Dimname","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchDimname> "", ""bool "")","c("" self"", "" dim"", "" descending"")"
"6123","torch","cpp_torch_namespace_topk_out_values_Tensor_indices_Tensor_self_Tensor_k_int64_t","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""nullable<int64_t> "", ""bool "", ""bool "")","c("" values"", "" indices"", "" self"", "" k"", "" dim"", "" largest"", "" sorted"")"
"6124","torch","cpp_torch_namespace_topk_self_Tensor_k_int64_t","c(""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""nullable<int64_t> "", ""bool "", ""bool "")","c("" self"", "" k"", "" dim"", "" largest"", "" sorted"")"
"6125","torch","cpp_torch_namespace_all_self_Tensor","XPtr<XPtrTorchTensor> "," self"
"6126","torch","cpp_torch_namespace_any_self_Tensor","XPtr<XPtrTorchTensor> "," self"
"6127","torch","cpp_torch_namespace_renorm_out_out_Tensor_self_Tensor_p_Scalar_dim_int64_t_maxnorm_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" p"", "" dim"", "" maxnorm"")"
"6128","torch","cpp_torch_namespace_renorm_self_Tensor_p_Scalar_dim_int64_t_maxnorm_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" p"", "" dim"", "" maxnorm"")"
"6129","torch","cpp_torch_namespace_unfold_backward_grad_in_Tensor_input_sizes_IntArrayRef_dim_int64_t_size_int64_t_step_int64_t","c(""XPtr<XPtrTorchTensor> "", ""std::vector<int64_t> "", ""nullable<int64_t> "", ""nullable<int64_t> "", ""nullable<int64_t> "")","c("" grad_in"", "" input_sizes"", "" dim"", "" size"", "" step"")"
"6130","torch","cpp_torch_namespace_equal_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"6131","torch","cpp_torch_namespace_pow_out_out_Tensor_self_Tensor_exponent_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" exponent"")"
"6132","torch","cpp_torch_namespace_pow_self_Tensor_exponent_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" exponent"")"
"6133","torch","cpp_torch_namespace_pow_out_out_Tensor_self_Scalar_exponent_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" exponent"")"
"6134","torch","cpp_torch_namespace_pow_self_Scalar_exponent_Tensor","c(""XPtr<XPtrTorchScalar> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" exponent"")"
"6135","torch","cpp_torch_namespace_pow_out_out_Tensor_self_Tensor_exponent_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" exponent"")"
"6136","torch","cpp_torch_namespace_pow_self_Tensor_exponent_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" exponent"")"
"6137","torch","cpp_torch_namespace_normal_out_out_Tensor_mean_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""double "", ""XPtr<XPtrTorch> "")","c("" out"", "" mean"", "" std"", "" generator"")"
"6138","torch","cpp_torch_namespace_normal_out_out_Tensor_mean_double_std_Tensor","c(""XPtr<XPtrTorchTensor> "", ""double "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorch> "")","c("" out"", "" mean"", "" std"", "" generator"")"
"6139","torch","cpp_torch_namespace_normal_out_out_Tensor_mean_Tensor_std_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorch> "")","c("" out"", "" mean"", "" std"", "" generator"")"
